seller_id,revenue,orders,avg_review,late_rate
5058e8c1e82653974541e83690655b4a,13153.2,63,2.9873417721518987,0.12658227848101267
4830e40640734fc1c52cd21127c341d4,13131.54,210,4.0807174887892375,0.053811659192825115
562fc2f2c2863ab7e79a9e4388a58a14,13119.34,260,4.203703703703703,0.02962962962962963
8b8cfc8305aa441e4239358c9f6f2485,13110.7,15,4.2,0.13333333333333333
dd7ddc04e1b6c2c614352b383efe2d36,13055.56,122,3.7243589743589745,0.14743589743589744
9d5a9018aee56acb367ba9c3f05d1d6a,13045.460000000001,67,4.453488372093023,0.011627906976744186
b499c00f28f4b7069ff6550af8c1348a,13021.12,152,4.137566137566138,0.1164021164021164
b4f8921fcc4ff77b66bea6dda43dcd51,12863.41,18,4.6,0.05
c864036feaab8c1659f65ea4faebe1da,12809.49,58,4.590163934426229,0.03278688524590164
1c129092bf23f28a5930387c980c0dfc,12807.81,201,4.168888888888889,0.05333333333333334
0df3984f9dfb3d49ac6366acbd3bbb85,12805.31,87,4.287234042553192,0.010638297872340425
33a6f4b1e7cdc205511e76ba1b6e0186,12799.57,105,4.345864661654136,0.015037593984962405
961dff0a659b4561334372337dd897d9,12775.380000000001,4,3.2,0.2
fbc14c0cf93505ef89f64665ffa4a7b5,12758.93,18,3.9444444444444446,0.05555555555555555
9d4db00d65d7760644ac0c14edb5fd86,12733.09,98,4.4774774774774775,0.036036036036036036
4e7c18b98d84e05cbae3ff0ff03846c2,12730.32,82,4.118279569892473,0.043010752688172046
c4f7fee5b0db50e87766f5a4d1b1b758,12696.199999999999,8,2.9,0.0
6973a06f484aacf400ece213dbf3d946,12672.55,95,3.5084745762711864,0.16101694915254236
d71d863e5ef30d94e440c11be17dcd8f,12655.65,29,2.9722222222222223,0.08333333333333333
72c5da29406b4234927b81855e7b64f6,12652.470000000001,31,4.129032258064516,0.03225806451612903
f80edd2c5aaa505cc4b0a3b219abf4b8,12604.11,119,4.06015037593985,0.06015037593984962
17ca9b9e9b9ef8fdb529001b49ebb50f,12569.15,116,4.007407407407407,0.014814814814814815
